REF_DATE,GEO,DGUID,Field of study,Program type,Credential type,Institution type,Registration status,Status of student in Canada,Gender,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2019/2020,"Carleton University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441850402,127.1.1.1.1.2.2.1,21753,,,,0
2020/2021,"Carleton University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441850402,127.1.1.1.1.2.2.1,21573,,,,0
2021/2022,"Carleton University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441850402,127.1.1.1.1.2.2.1,20943,,,,0
2011/2012,"Collège dominicain de philosophie et de théologie, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441902590,128.1.1.1.1.2.2.1,81,,,,0
2012/2013,"Collège dominicain de philosophie et de théologie, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441902590,128.1.1.1.1.2.2.1,90,,,,0
2011/2012,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,24225,,,,0
2012/2013,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,24144,,,,0
2013/2014,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,24117,,,,0
2014/2015,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,24186,,,,0
2015/2016,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,24894,,,,0
2016/2017,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,25542,,,,0
2017/2018,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,25455,,,,0
2018/2019,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,25380,,,,0
2019/2020,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,25635,,,,0
2020/2021,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,25155,,,,0
2021/2022,"University of Guelph, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441905624,129.1.1.1.1.2.2.1,24417,,,,0
2011/2012,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,6891,,,,0
2012/2013,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,6900,,,,0
2013/2014,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,6807,,,,0
2014/2015,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,6660,,,,0
2015/2016,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,6147,,,,0
2016/2017,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,6273,,,,0
2017/2018,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,5994,,,,0
2018/2019,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,5997,,,,0
2019/2020,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,5934,,,,0
2020/2021,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,5901,,,,0
2021/2022,"Lakehead University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441957785,130.1.1.1.1.2.2.1,5850,,,,0
2011/2012,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,6471,,,,0
2012/2013,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,6285,,,,0
2013/2014,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,6333,,,,0
2014/2015,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,6381,,,,0
2015/2016,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,6678,,,,0
2016/2017,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,6609,,,,0
2017/2018,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,6402,,,,0
2018/2019,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,6438,,,,0
2019/2020,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,6438,,,,0
2020/2021,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,6570,,,,0
2021/2022,"Laurentian University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1441988074,131.1.1.1.1.2.2.1,5490,,,,0
2011/2012,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,23364,,,,0
2012/2013,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,23742,,,,0
2013/2014,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,23874,,,,0
2014/2015,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,24087,,,,0
2015/2016,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,25893,,,,0
2016/2017,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,26844,,,,0
2017/2018,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,26871,,,,0
2018/2019,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,27567,,,,0
2019/2020,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,27930,,,,0
2020/2021,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,29091,,,,0
2021/2022,"McMaster University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442022614,132.1.1.1.1.2.2.1,29301,,,,0
2011/2012,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,4299,,,,0
2012/2013,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,4248,,,,0
2013/2014,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,3954,,,,0
2014/2015,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,3816,,,,0
2015/2016,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,3546,,,,0
2016/2017,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,3402,,,,0
2017/2018,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,3138,,,,0
2018/2019,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,3504,,,,0
2019/2020,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,3699,,,,0
2020/2021,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,3735,,,,0
2021/2022,"Nipissing University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442076888,133.1.1.1.1.2.2.1,3855,,,,0
2011/2012,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,31293,,,,0
2012/2013,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,32136,,,,0
2013/2014,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,32106,,,,0
2014/2015,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,31818,,,,0
2015/2016,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,31437,,,,0
2016/2017,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,31515,,,,0
2017/2018,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,30819,,,,0
2018/2019,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,30846,,,,0
2019/2020,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,30438,,,,0
2020/2021,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,31173,,,,0
2021/2022,"University of Ottawa-Université d'Ottawa, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442094566,134.1.1.1.1.2.2.1,31899,,,,0
2011/2012,"Queen's University, Ontario",,"Total, field of study","Total, program type","Total, credential type","Total, institution type ",Full-time student,Canadian students,"Total, gender",Number,223,units,0,v1442171482,135.1.1.1.1.2.2.1,19437,,,,0
